Timestamp,FIT-102-SoftWaterSupply-01_Total(m³)
01-Feb-26 10:00:00 PM ICT,6.0
01-Feb-26 11:00:00 PM ICT,6.0
02-Feb-26 12:00:00 AM ICT,6.0
02-Feb-26 1:00:00 AM ICT,6.0
02-Feb-26 2:00:00 AM ICT,6.0
02-Feb-26 3:00:00 AM ICT,6.0
02-Feb-26 4:00:00 AM ICT,6.0
02-Feb-26 5:00:00 AM ICT,6.0
02-Feb-26 6:00:00 AM ICT,6.0
02-Feb-26 7:00:00 AM ICT,6.0
02-Feb-26 8:00:00 AM ICT,6.0
02-Feb-26 9:00:00 AM ICT,6.0
02-Feb-26 10:00:00 AM ICT,6.0
02-Feb-26 11:00:00 AM ICT,6.0
02-Feb-26 12:00:00 PM ICT,6.0
02-Feb-26 1:00:00 PM ICT,6.0
02-Feb-26 2:00:00 PM ICT,6.0
02-Feb-26 3:00:00 PM ICT,6.0
02-Feb-26 4:00:00 PM ICT,6.0
02-Feb-26 5:00:00 PM ICT,6.0
02-Feb-26 6:00:00 PM ICT,6.0
02-Feb-26 7:00:00 PM ICT,6.0
02-Feb-26 8:00:00 PM ICT,6.0
02-Feb-26 9:00:00 PM ICT,6.0
02-Feb-26 10:00:00 PM ICT,6.0
02-Feb-26 11:00:00 PM ICT,6.0
03-Feb-26 12:00:00 AM ICT,6.0
03-Feb-26 1:00:00 AM ICT,6.0
03-Feb-26 2:00:00 AM ICT,6.0
03-Feb-26 3:00:00 AM ICT,6.0
03-Feb-26 4:00:00 AM ICT,6.0
03-Feb-26 5:00:00 AM ICT,6.0
03-Feb-26 6:00:00 AM ICT,6.0
03-Feb-26 7:00:00 AM ICT,6.0
03-Feb-26 8:00:00 AM ICT,6.0
03-Feb-26 9:00:00 AM ICT,6.0
03-Feb-26 10:00:00 AM ICT,6.0
03-Feb-26 11:00:00 AM ICT,6.0
03-Feb-26 12:00:00 PM ICT,6.0
03-Feb-26 1:00:00 PM ICT,6.0
03-Feb-26 2:00:00 PM ICT,6.0
03-Feb-26 3:00:00 PM ICT,6.0
03-Feb-26 4:00:00 PM ICT,6.0
03-Feb-26 5:00:00 PM ICT,6.0
03-Feb-26 6:00:00 PM ICT,6.0
03-Feb-26 7:00:00 PM ICT,6.0
03-Feb-26 8:00:00 PM ICT,6.0
03-Feb-26 9:00:00 PM ICT,6.0
03-Feb-26 10:00:00 PM ICT,6.0
03-Feb-26 11:00:00 PM ICT,6.0
04-Feb-26 12:00:00 AM ICT,6.0
04-Feb-26 1:00:00 AM ICT,6.0
04-Feb-26 2:00:00 AM ICT,6.0
04-Feb-26 3:00:00 AM ICT,6.0
04-Feb-26 4:00:00 AM ICT,6.0
04-Feb-26 5:00:00 AM ICT,6.0
04-Feb-26 6:00:00 AM ICT,6.0
04-Feb-26 7:00:00 AM ICT,6.0
04-Feb-26 8:00:00 AM ICT,6.0
04-Feb-26 9:00:00 AM ICT,6.0
04-Feb-26 10:00:00 AM ICT,6.0
04-Feb-26 11:00:00 AM ICT,6.0
04-Feb-26 12:00:00 PM ICT,6.0
04-Feb-26 1:00:00 PM ICT,6.0
04-Feb-26 2:00:00 PM ICT,6.0
04-Feb-26 3:00:00 PM ICT,6.0
04-Feb-26 4:00:00 PM ICT,6.0
04-Feb-26 5:00:00 PM ICT,6.0
04-Feb-26 6:00:00 PM ICT,6.0
04-Feb-26 7:00:00 PM ICT,6.0
04-Feb-26 8:00:00 PM ICT,6.0
04-Feb-26 9:00:00 PM ICT,6.0
04-Feb-26 10:00:00 PM ICT,6.0
04-Feb-26 11:00:00 PM ICT,6.0
05-Feb-26 12:00:00 AM ICT,6.0
05-Feb-26 1:00:00 AM ICT,6.0
05-Feb-26 2:00:00 AM ICT,6.0
05-Feb-26 3:00:00 AM ICT,6.0
05-Feb-26 4:00:00 AM ICT,6.0
05-Feb-26 5:00:00 AM ICT,6.0
05-Feb-26 6:00:00 AM ICT,6.0
05-Feb-26 7:00:00 AM ICT,6.0
05-Feb-26 8:00:00 AM ICT,6.0
05-Feb-26 9:00:00 AM ICT,6.0
05-Feb-26 10:00:00 AM ICT,6.0
05-Feb-26 11:00:00 AM ICT,6.0
05-Feb-26 12:00:00 PM ICT,6.0
05-Feb-26 1:00:00 PM ICT,6.0
05-Feb-26 2:00:00 PM ICT,6.0
05-Feb-26 3:00:00 PM ICT,6.0
05-Feb-26 4:00:00 PM ICT,6.0
05-Feb-26 5:00:00 PM ICT,6.0
05-Feb-26 6:00:00 PM ICT,6.0
05-Feb-26 7:00:00 PM ICT,6.0
05-Feb-26 8:00:00 PM ICT,6.0
05-Feb-26 9:00:00 PM ICT,6.0
05-Feb-26 10:00:00 PM ICT,6.0
05-Feb-26 11:00:00 PM ICT,6.0
06-Feb-26 12:00:00 AM ICT,6.0
06-Feb-26 1:00:00 AM ICT,6.0
06-Feb-26 2:00:00 AM ICT,6.0
06-Feb-26 3:00:00 AM ICT,6.0
06-Feb-26 4:00:00 AM ICT,6.0
06-Feb-26 5:00:00 AM ICT,6.0
06-Feb-26 6:00:00 AM ICT,6.0
06-Feb-26 7:00:00 AM ICT,6.0
06-Feb-26 8:00:00 AM ICT,6.0
06-Feb-26 9:00:00 AM ICT,6.0
06-Feb-26 10:00:00 AM ICT,6.0
06-Feb-26 11:00:00 AM ICT,6.0
06-Feb-26 12:00:00 PM ICT,6.0
06-Feb-26 1:00:00 PM ICT,6.0
06-Feb-26 2:00:00 PM ICT,6.0
06-Feb-26 3:00:00 PM ICT,6.0
06-Feb-26 4:00:00 PM ICT,6.0
06-Feb-26 5:00:00 PM ICT,6.0
06-Feb-26 6:00:00 PM ICT,6.0
06-Feb-26 7:00:00 PM ICT,6.0
06-Feb-26 8:00:00 PM ICT,6.0
06-Feb-26 9:00:00 PM ICT,6.0
06-Feb-26 10:00:00 PM ICT,6.0
06-Feb-26 11:00:00 PM ICT,6.0
07-Feb-26 12:00:00 AM ICT,6.0
07-Feb-26 1:00:00 AM ICT,6.0
07-Feb-26 2:00:00 AM ICT,6.0
07-Feb-26 3:00:00 AM ICT,6.0
07-Feb-26 4:00:00 AM ICT,6.0
07-Feb-26 5:00:00 AM ICT,6.0
07-Feb-26 6:00:00 AM ICT,6.0
07-Feb-26 7:00:00 AM ICT,6.0
07-Feb-26 8:00:00 AM ICT,6.0
07-Feb-26 9:00:00 AM ICT,6.0
07-Feb-26 10:00:00 AM ICT,6.0
07-Feb-26 11:00:00 AM ICT,6.0
07-Feb-26 12:00:00 PM ICT,6.0
07-Feb-26 1:00:00 PM ICT,6.0
07-Feb-26 2:00:00 PM ICT,6.0
07-Feb-26 3:00:00 PM ICT,6.0
07-Feb-26 4:00:00 PM ICT,6.0
07-Feb-26 5:00:00 PM ICT,6.0
07-Feb-26 6:00:00 PM ICT,6.0
07-Feb-26 7:00:00 PM ICT,6.0
07-Feb-26 8:00:00 PM ICT,6.0
07-Feb-26 9:00:00 PM ICT,6.0
07-Feb-26 10:00:00 PM ICT,6.0
07-Feb-26 11:00:00 PM ICT,6.0
08-Feb-26 12:00:00 AM ICT,6.0
08-Feb-26 1:00:00 AM ICT,6.0
08-Feb-26 2:00:00 AM ICT,6.0
08-Feb-26 3:00:00 AM ICT,6.0
08-Feb-26 4:00:00 AM ICT,6.0
08-Feb-26 5:00:00 AM ICT,6.0
08-Feb-26 6:00:00 AM ICT,6.0
08-Feb-26 7:00:00 AM ICT,6.0
08-Feb-26 8:00:00 AM ICT,6.0
08-Feb-26 9:00:00 AM ICT,6.0
08-Feb-26 10:00:00 AM ICT,6.0
08-Feb-26 11:00:00 AM ICT,6.0
08-Feb-26 12:00:00 PM ICT,6.0
08-Feb-26 1:00:00 PM ICT,6.0
08-Feb-26 2:00:00 PM ICT,6.0
08-Feb-26 3:00:00 PM ICT,6.0
08-Feb-26 4:00:00 PM ICT,6.0
08-Feb-26 5:00:00 PM ICT,6.0
08-Feb-26 6:00:00 PM ICT,6.0
08-Feb-26 7:00:00 PM ICT,6.0
08-Feb-26 8:00:00 PM ICT,6.0
08-Feb-26 9:00:00 PM ICT,6.0
08-Feb-26 10:00:00 PM ICT,6.0
08-Feb-26 11:00:00 PM ICT,6.0
09-Feb-26 12:00:00 AM ICT,6.0
09-Feb-26 1:00:00 AM ICT,6.0
09-Feb-26 2:00:00 AM ICT,6.0
09-Feb-26 3:00:00 AM ICT,6.0
09-Feb-26 4:00:00 AM ICT,6.0
09-Feb-26 5:00:00 AM ICT,6.0
09-Feb-26 6:00:00 AM ICT,6.0
09-Feb-26 7:00:00 AM ICT,6.0
09-Feb-26 8:00:00 AM ICT,6.0
09-Feb-26 9:00:00 AM ICT,6.0
09-Feb-26 10:00:00 AM ICT,6.0
09-Feb-26 11:00:00 AM ICT,6.0
09-Feb-26 12:00:00 PM ICT,6.0
09-Feb-26 1:00:00 PM ICT,6.0
09-Feb-26 2:00:00 PM ICT,6.0
09-Feb-26 3:00:00 PM ICT,6.0
09-Feb-26 4:00:00 PM ICT,6.0
09-Feb-26 5:00:00 PM ICT,6.0
09-Feb-26 6:00:00 PM ICT,6.0
09-Feb-26 7:00:00 PM ICT,6.0
09-Feb-26 8:00:00 PM ICT,6.0
09-Feb-26 9:00:00 PM ICT,6.0
09-Feb-26 10:00:00 PM ICT,6.0
09-Feb-26 11:00:00 PM ICT,6.0
10-Feb-26 12:00:00 AM ICT,6.0
10-Feb-26 1:00:00 AM ICT,6.0
10-Feb-26 2:00:00 AM ICT,6.0
10-Feb-26 3:00:00 AM ICT,6.0
10-Feb-26 4:00:00 AM ICT,6.0
10-Feb-26 5:00:00 AM ICT,6.0
10-Feb-26 6:00:00 AM ICT,6.0
10-Feb-26 7:00:00 AM ICT,6.0
10-Feb-26 8:00:00 AM ICT,6.0
10-Feb-26 9:00:00 AM ICT,6.0
10-Feb-26 10:00:00 AM ICT,6.0
10-Feb-26 11:00:00 AM ICT,6.0
10-Feb-26 12:00:00 PM ICT,6.0
10-Feb-26 1:00:00 PM ICT,6.0
10-Feb-26 2:00:00 PM ICT,6.0
10-Feb-26 3:00:00 PM ICT,6.0
10-Feb-26 4:00:00 PM ICT,6.0
10-Feb-26 5:00:00 PM ICT,6.0
10-Feb-26 6:00:00 PM ICT,6.0
10-Feb-26 7:00:00 PM ICT,6.0
10-Feb-26 8:00:00 PM ICT,6.0
10-Feb-26 9:00:00 PM ICT,6.0
10-Feb-26 10:00:00 PM ICT,6.0
10-Feb-26 11:00:00 PM ICT,6.0
11-Feb-26 12:00:00 AM ICT,6.0
11-Feb-26 1:00:00 AM ICT,6.0
11-Feb-26 2:00:00 AM ICT,6.0
11-Feb-26 3:00:00 AM ICT,6.0
11-Feb-26 4:00:00 AM ICT,6.0
11-Feb-26 5:00:00 AM ICT,6.0
11-Feb-26 6:00:00 AM ICT,6.0
11-Feb-26 7:00:00 AM ICT,6.0
11-Feb-26 8:00:00 AM ICT,6.0
11-Feb-26 9:00:00 AM ICT,6.0
11-Feb-26 10:00:00 AM ICT,6.0
11-Feb-26 11:00:00 AM ICT,6.0
11-Feb-26 12:00:00 PM ICT,6.0
11-Feb-26 1:00:00 PM ICT,6.0
11-Feb-26 2:00:00 PM ICT,6.0
11-Feb-26 3:00:00 PM ICT,6.0
11-Feb-26 4:00:00 PM ICT,6.0
11-Feb-26 5:00:00 PM ICT,6.0
11-Feb-26 6:00:00 PM ICT,6.0
11-Feb-26 7:00:00 PM ICT,6.0
11-Feb-26 8:00:00 PM ICT,6.0
11-Feb-26 9:00:00 PM ICT,6.0
11-Feb-26 10:00:00 PM ICT,6.0
11-Feb-26 11:00:00 PM ICT,6.0
12-Feb-26 12:00:00 AM ICT,6.0
12-Feb-26 1:00:00 AM ICT,6.0
12-Feb-26 2:00:00 AM ICT,6.0
12-Feb-26 3:00:00 AM ICT,6.0
12-Feb-26 4:00:00 AM ICT,6.0
12-Feb-26 5:00:00 AM ICT,6.0
12-Feb-26 6:00:00 AM ICT,6.0
12-Feb-26 7:00:00 AM ICT,6.0
12-Feb-26 8:00:00 AM ICT,6.0
12-Feb-26 9:00:00 AM ICT,6.0
12-Feb-26 10:00:00 AM ICT,6.0
12-Feb-26 11:00:00 AM ICT,6.0
12-Feb-26 12:00:00 PM ICT,6.0
12-Feb-26 1:00:00 PM ICT,6.0
12-Feb-26 2:00:00 PM ICT,6.0
12-Feb-26 3:00:00 PM ICT,6.0
12-Feb-26 4:00:00 PM ICT,6.0
12-Feb-26 5:00:00 PM ICT,6.0
12-Feb-26 6:00:00 PM ICT,6.0
12-Feb-26 7:00:00 PM ICT,6.0
12-Feb-26 8:00:00 PM ICT,6.0
12-Feb-26 9:00:00 PM ICT,6.0
12-Feb-26 10:00:00 PM ICT,6.0
12-Feb-26 11:00:00 PM ICT,6.0
13-Feb-26 12:00:00 AM ICT,6.0
13-Feb-26 1:00:00 AM ICT,6.0
13-Feb-26 2:00:00 AM ICT,6.0
13-Feb-26 3:00:00 AM ICT,6.0
13-Feb-26 4:00:00 AM ICT,6.0
13-Feb-26 5:00:00 AM ICT,6.0
13-Feb-26 6:00:00 AM ICT,6.0
13-Feb-26 7:00:00 AM ICT,6.0
13-Feb-26 8:00:00 AM ICT,6.0
13-Feb-26 9:00:00 AM ICT,6.0
13-Feb-26 10:00:00 AM ICT,6.0
13-Feb-26 11:00:00 AM ICT,6.0
13-Feb-26 12:00:00 PM ICT,6.0
13-Feb-26 1:00:00 PM ICT,6.0
13-Feb-26 2:00:00 PM ICT,6.0
13-Feb-26 3:00:00 PM ICT,6.0
13-Feb-26 4:00:00 PM ICT,6.0
13-Feb-26 5:00:00 PM ICT,6.0
13-Feb-26 6:00:00 PM ICT,6.0
13-Feb-26 7:00:00 PM ICT,6.0
13-Feb-26 8:00:00 PM ICT,6.0
13-Feb-26 9:00:00 PM ICT,6.0
13-Feb-26 10:00:00 PM ICT,6.0
13-Feb-26 11:00:00 PM ICT,6.0
14-Feb-26 12:00:00 AM ICT,6.0
14-Feb-26 1:00:00 AM ICT,6.0
14-Feb-26 2:00:00 AM ICT,6.0
14-Feb-26 3:00:00 AM ICT,6.0
14-Feb-26 4:00:00 AM ICT,6.0
14-Feb-26 5:00:00 AM ICT,6.0
14-Feb-26 6:00:00 AM ICT,6.0
14-Feb-26 7:00:00 AM ICT,6.0
14-Feb-26 8:00:00 AM ICT,6.0
14-Feb-26 9:00:00 AM ICT,6.0
14-Feb-26 10:00:00 AM ICT,6.0
14-Feb-26 11:00:00 AM ICT,6.0
14-Feb-26 12:00:00 PM ICT,6.0
14-Feb-26 1:00:00 PM ICT,6.0
14-Feb-26 2:00:00 PM ICT,6.0
14-Feb-26 3:00:00 PM ICT,6.0
14-Feb-26 4:00:00 PM ICT,6.0
14-Feb-26 5:00:00 PM ICT,6.0
14-Feb-26 6:00:00 PM ICT,6.0
14-Feb-26 7:00:00 PM ICT,6.0
14-Feb-26 8:00:00 PM ICT,6.0
14-Feb-26 9:00:00 PM ICT,6.0
14-Feb-26 10:00:00 PM ICT,6.0
14-Feb-26 11:00:00 PM ICT,6.0
15-Feb-26 12:00:00 AM ICT,6.0
15-Feb-26 1:00:00 AM ICT,6.0
15-Feb-26 2:00:00 AM ICT,6.0
15-Feb-26 3:00:00 AM ICT,6.0
15-Feb-26 4:00:00 AM ICT,6.0
15-Feb-26 5:00:00 AM ICT,6.0
15-Feb-26 6:00:00 AM ICT,6.0
15-Feb-26 7:00:00 AM ICT,6.0
15-Feb-26 8:00:00 AM ICT,6.0
15-Feb-26 9:00:00 AM ICT,6.0
15-Feb-26 10:00:00 AM ICT,6.0
15-Feb-26 11:00:00 AM ICT,6.0
15-Feb-26 12:00:00 PM ICT,6.0
15-Feb-26 1:00:00 PM ICT,6.0
15-Feb-26 2:00:00 PM ICT,6.0
15-Feb-26 3:00:00 PM ICT,6.0
15-Feb-26 4:00:00 PM ICT,6.0
15-Feb-26 5:00:00 PM ICT,6.0
15-Feb-26 6:00:00 PM ICT,6.0
15-Feb-26 7:00:00 PM ICT,6.0
15-Feb-26 8:00:00 PM ICT,6.0
15-Feb-26 9:00:00 PM ICT,6.0
15-Feb-26 10:00:00 PM ICT,6.0
15-Feb-26 11:00:00 PM ICT,6.0
16-Feb-26 12:00:00 AM ICT,6.0
16-Feb-26 1:00:00 AM ICT,6.0
16-Feb-26 2:00:00 AM ICT,6.0
16-Feb-26 3:00:00 AM ICT,6.0
16-Feb-26 4:00:00 AM ICT,6.0
16-Feb-26 5:00:00 AM ICT,6.0
16-Feb-26 6:00:00 AM ICT,6.0
16-Feb-26 7:00:00 AM ICT,6.0
16-Feb-26 8:00:00 AM ICT,6.0
16-Feb-26 9:00:00 AM ICT,6.0
16-Feb-26 10:00:00 AM ICT,6.0
16-Feb-26 11:00:00 AM ICT,6.0
16-Feb-26 12:00:00 PM ICT,6.0
16-Feb-26 1:00:00 PM ICT,6.0
16-Feb-26 2:00:00 PM ICT,6.0
16-Feb-26 3:00:00 PM ICT,6.0
16-Feb-26 4:00:00 PM ICT,6.0
16-Feb-26 5:00:00 PM ICT,6.0
16-Feb-26 6:00:00 PM ICT,6.0
16-Feb-26 7:00:00 PM ICT,6.0
16-Feb-26 8:00:00 PM ICT,6.0
16-Feb-26 9:00:00 PM ICT,6.0
16-Feb-26 10:00:00 PM ICT,6.0
16-Feb-26 11:00:00 PM ICT,6.0
17-Feb-26 12:00:00 AM ICT,6.0
17-Feb-26 1:00:00 AM ICT,6.0
17-Feb-26 2:00:00 AM ICT,6.0
17-Feb-26 3:00:00 AM ICT,6.0
17-Feb-26 4:00:00 AM ICT,6.0
17-Feb-26 5:00:00 AM ICT,6.0
17-Feb-26 6:00:00 AM ICT,6.0
17-Feb-26 7:00:00 AM ICT,6.0
17-Feb-26 8:00:00 AM ICT,6.0
17-Feb-26 9:00:00 AM ICT,6.0
17-Feb-26 10:00:00 AM ICT,6.0
17-Feb-26 11:00:00 AM ICT,6.0
17-Feb-26 12:00:00 PM ICT,6.0
17-Feb-26 1:00:00 PM ICT,6.0
17-Feb-26 2:00:00 PM ICT,6.0
17-Feb-26 3:00:00 PM ICT,6.0
17-Feb-26 4:00:00 PM ICT,6.0
17-Feb-26 5:00:00 PM ICT,6.0
17-Feb-26 6:00:00 PM ICT,6.0
17-Feb-26 7:00:00 PM ICT,6.0
17-Feb-26 8:00:00 PM ICT,6.0
17-Feb-26 9:00:00 PM ICT,6.0
17-Feb-26 10:00:00 PM ICT,6.0
17-Feb-26 11:00:00 PM ICT,6.0
18-Feb-26 12:00:00 AM ICT,6.0
18-Feb-26 1:00:00 AM ICT,6.0
18-Feb-26 2:00:00 AM ICT,6.0
18-Feb-26 3:00:00 AM ICT,6.0
18-Feb-26 4:00:00 AM ICT,6.0
18-Feb-26 5:00:00 AM ICT,6.0
18-Feb-26 6:00:00 AM ICT,6.0
18-Feb-26 7:00:00 AM ICT,6.0
18-Feb-26 8:00:00 AM ICT,6.0
18-Feb-26 9:00:00 AM ICT,6.0
18-Feb-26 10:00:00 AM ICT,6.0
18-Feb-26 11:00:00 AM ICT,6.0
18-Feb-26 12:00:00 PM ICT,6.0
18-Feb-26 1:00:00 PM ICT,6.0
18-Feb-26 2:00:00 PM ICT,6.0
18-Feb-26 3:00:00 PM ICT,6.0
18-Feb-26 4:00:00 PM ICT,6.0
18-Feb-26 5:00:00 PM ICT,6.0
18-Feb-26 6:00:00 PM ICT,6.0
18-Feb-26 7:00:00 PM ICT,6.0
18-Feb-26 8:00:00 PM ICT,6.0
18-Feb-26 9:00:00 PM ICT,6.0
18-Feb-26 10:00:00 PM ICT,6.0
18-Feb-26 11:00:00 PM ICT,6.0
19-Feb-26 12:00:00 AM ICT,6.0
19-Feb-26 1:00:00 AM ICT,6.0
19-Feb-26 2:00:00 AM ICT,6.0
19-Feb-26 3:00:00 AM ICT,6.0
19-Feb-26 4:00:00 AM ICT,6.0
19-Feb-26 5:00:00 AM ICT,6.0
19-Feb-26 6:00:00 AM ICT,6.0
19-Feb-26 7:00:00 AM ICT,6.0
19-Feb-26 8:00:00 AM ICT,6.0
19-Feb-26 9:00:00 AM ICT,6.0
19-Feb-26 10:00:00 AM ICT,6.0
19-Feb-26 11:00:00 AM ICT,6.0
19-Feb-26 12:00:00 PM ICT,6.0
19-Feb-26 1:00:00 PM ICT,6.0
19-Feb-26 2:00:00 PM ICT,6.0
19-Feb-26 3:00:00 PM ICT,6.0
19-Feb-26 4:00:00 PM ICT,6.0
19-Feb-26 5:00:00 PM ICT,6.0
19-Feb-26 6:00:00 PM ICT,6.0
19-Feb-26 7:00:00 PM ICT,6.0
19-Feb-26 8:00:00 PM ICT,6.0
19-Feb-26 9:00:00 PM ICT,6.0
19-Feb-26 10:00:00 PM ICT,6.0
19-Feb-26 11:00:00 PM ICT,6.0
20-Feb-26 12:00:00 AM ICT,6.0
20-Feb-26 1:00:00 AM ICT,6.0
20-Feb-26 2:00:00 AM ICT,6.0
20-Feb-26 3:00:00 AM ICT,6.0
20-Feb-26 4:00:00 AM ICT,6.0
20-Feb-26 5:00:00 AM ICT,6.0
20-Feb-26 6:00:00 AM ICT,6.0
20-Feb-26 7:00:00 AM ICT,6.0
20-Feb-26 8:00:00 AM ICT,6.0
20-Feb-26 9:00:00 AM ICT,6.0
20-Feb-26 10:00:00 AM ICT,6.0
20-Feb-26 11:00:00 AM ICT,6.0
20-Feb-26 12:00:00 PM ICT,6.0
20-Feb-26 1:00:00 PM ICT,6.0
20-Feb-26 2:00:00 PM ICT,6.0
20-Feb-26 3:00:00 PM ICT,6.0
20-Feb-26 4:00:00 PM ICT,6.0
20-Feb-26 5:00:00 PM ICT,6.0
20-Feb-26 6:00:00 PM ICT,6.0
20-Feb-26 7:00:00 PM ICT,6.0
20-Feb-26 8:00:00 PM ICT,6.0
20-Feb-26 9:00:00 PM ICT,6.0
20-Feb-26 10:00:00 PM ICT,6.0
20-Feb-26 11:00:00 PM ICT,6.0
21-Feb-26 12:00:00 AM ICT,6.0
21-Feb-26 1:00:00 AM ICT,6.0
21-Feb-26 2:00:00 AM ICT,6.0
21-Feb-26 3:00:00 AM ICT,6.0
21-Feb-26 4:00:00 AM ICT,6.0
21-Feb-26 5:00:00 AM ICT,6.0
21-Feb-26 6:00:00 AM ICT,6.0
21-Feb-26 7:00:00 AM ICT,6.0
21-Feb-26 8:00:00 AM ICT,6.0
21-Feb-26 9:00:00 AM ICT,6.0
21-Feb-26 10:00:00 AM ICT,6.0
21-Feb-26 11:00:00 AM ICT,6.0
21-Feb-26 12:00:00 PM ICT,6.0
21-Feb-26 1:00:00 PM ICT,6.0
21-Feb-26 2:00:00 PM ICT,6.0
21-Feb-26 3:00:00 PM ICT,6.0
21-Feb-26 4:00:00 PM ICT,6.0
21-Feb-26 5:00:00 PM ICT,6.0
21-Feb-26 6:00:00 PM ICT,6.0
21-Feb-26 7:00:00 PM ICT,6.0
21-Feb-26 8:00:00 PM ICT,6.0
21-Feb-26 9:00:00 PM ICT,6.0
21-Feb-26 10:00:00 PM ICT,6.0
21-Feb-26 11:00:00 PM ICT,6.0
22-Feb-26 12:00:00 AM ICT,6.0
22-Feb-26 1:00:00 AM ICT,6.0
22-Feb-26 2:00:00 AM ICT,6.0
22-Feb-26 3:00:00 AM ICT,6.0
22-Feb-26 4:00:00 AM ICT,6.0
22-Feb-26 5:00:00 AM ICT,6.0
22-Feb-26 6:00:00 AM ICT,6.0
22-Feb-26 7:00:00 AM ICT,6.0
22-Feb-26 8:00:00 AM ICT,6.0
22-Feb-26 9:00:00 AM ICT,6.0
22-Feb-26 11:00:00 AM ICT,6.0
22-Feb-26 12:00:00 PM ICT,6.0
22-Feb-26 1:00:00 PM ICT,6.0
22-Feb-26 2:00:00 PM ICT,6.0
22-Feb-26 3:00:00 PM ICT,6.0
22-Feb-26 4:00:00 PM ICT,6.0
22-Feb-26 5:00:00 PM ICT,6.0
22-Feb-26 6:00:00 PM ICT,6.0
22-Feb-26 7:00:00 PM ICT,6.0
22-Feb-26 8:00:00 PM ICT,6.0
22-Feb-26 9:00:00 PM ICT,6.0
22-Feb-26 10:00:00 PM ICT,6.0
22-Feb-26 11:00:00 PM ICT,6.0
23-Feb-26 12:00:00 AM ICT,6.0
23-Feb-26 1:00:00 AM ICT,6.0
23-Feb-26 2:00:00 AM ICT,6.0
23-Feb-26 3:00:00 AM ICT,6.0
23-Feb-26 4:00:00 AM ICT,6.0
23-Feb-26 5:00:00 AM ICT,6.0
23-Feb-26 6:00:00 AM ICT,6.0
23-Feb-26 7:00:00 AM ICT,6.0
23-Feb-26 8:00:00 AM ICT,6.0
23-Feb-26 9:00:00 AM ICT,6.0
23-Feb-26 10:00:00 AM ICT,6.0
23-Feb-26 11:00:00 AM ICT,6.0
23-Feb-26 12:00:00 PM ICT,6.0
23-Feb-26 1:00:00 PM ICT,6.0
23-Feb-26 2:00:00 PM ICT,6.0
23-Feb-26 3:00:00 PM ICT,6.0
23-Feb-26 4:00:00 PM ICT,6.0
23-Feb-26 5:00:00 PM ICT,6.0
23-Feb-26 6:00:00 PM ICT,6.0
23-Feb-26 7:00:00 PM ICT,6.0
23-Feb-26 8:00:00 PM ICT,6.0
23-Feb-26 9:00:00 PM ICT,6.0
23-Feb-26 10:00:00 PM ICT,6.0
23-Feb-26 11:00:00 PM ICT,6.0
24-Feb-26 12:00:00 AM ICT,6.0
24-Feb-26 1:00:00 AM ICT,6.0
24-Feb-26 2:00:00 AM ICT,6.0
24-Feb-26 3:00:00 AM ICT,6.0
24-Feb-26 4:00:00 AM ICT,6.0
24-Feb-26 5:00:00 AM ICT,6.0
24-Feb-26 6:00:00 AM ICT,6.0
