Timestamp,FIT-103-ROWaterSupply_Total(m³)
24-Feb-26 7:00:00 AM ICT,698.0
24-Feb-26 8:00:00 AM ICT,698.0
24-Feb-26 9:00:00 AM ICT,698.5
24-Feb-26 10:00:00 AM ICT,699.0
24-Feb-26 11:00:00 AM ICT,700.0
24-Feb-26 12:00:00 PM ICT,700.0
24-Feb-26 1:00:00 PM ICT,700.0
24-Feb-26 2:00:00 PM ICT,700.8
24-Feb-26 3:00:00 PM ICT,701.5
24-Feb-26 4:00:00 PM ICT,702.0
24-Feb-26 5:00:00 PM ICT,702.0
24-Feb-26 6:00:00 PM ICT,702.0
24-Feb-26 7:00:00 PM ICT,702.0
24-Feb-26 8:00:00 PM ICT,702.0
24-Feb-26 9:00:00 PM ICT,702.0
24-Feb-26 10:00:00 PM ICT,702.0
24-Feb-26 11:00:00 PM ICT,702.0
25-Feb-26 12:00:00 AM ICT,702.0
25-Feb-26 1:00:00 AM ICT,702.0
25-Feb-26 2:00:00 AM ICT,702.0
25-Feb-26 3:00:00 AM ICT,702.0
25-Feb-26 4:00:00 AM ICT,702.0
25-Feb-26 5:00:00 AM ICT,702.0
25-Feb-26 6:00:00 AM ICT,702.0
25-Feb-26 7:00:00 AM ICT,702.0
25-Feb-26 8:00:00 AM ICT,702.0
25-Feb-26 9:00:00 AM ICT,702.0
25-Feb-26 10:00:00 AM ICT,702.0
25-Feb-26 11:00:00 AM ICT,702.0
25-Feb-26 12:00:00 PM ICT,702.0
25-Feb-26 1:00:00 PM ICT,702.0
25-Feb-26 2:00:00 PM ICT,702.0
25-Feb-26 3:00:00 PM ICT,702.0
25-Feb-26 4:00:00 PM ICT,702.0
25-Feb-26 5:00:00 PM ICT,702.0
25-Feb-26 6:00:00 PM ICT,702.0
25-Feb-26 7:00:00 PM ICT,702.0
25-Feb-26 8:00:00 PM ICT,702.0
25-Feb-26 9:00:00 PM ICT,702.0
25-Feb-26 10:00:00 PM ICT,702.0
25-Feb-26 11:00:00 PM ICT,702.0
26-Feb-26 12:00:00 AM ICT,702.0
26-Feb-26 1:00:00 AM ICT,702.0
26-Feb-26 2:00:00 AM ICT,702.0
26-Feb-26 3:00:00 AM ICT,702.0
26-Feb-26 4:00:00 AM ICT,702.0
26-Feb-26 5:00:00 AM ICT,702.0
26-Feb-26 6:00:00 AM ICT,702.0
26-Feb-26 7:00:00 AM ICT,702.0
26-Feb-26 8:00:00 AM ICT,702.0
26-Feb-26 9:00:00 AM ICT,702.0
26-Feb-26 10:00:00 AM ICT,702.0
26-Feb-26 11:00:00 AM ICT,702.0
26-Feb-26 12:00:00 PM ICT,702.0
26-Feb-26 1:00:00 PM ICT,702.0
26-Feb-26 2:00:00 PM ICT,702.0
26-Feb-26 3:00:00 PM ICT,702.0
26-Feb-26 4:00:00 PM ICT,702.0
26-Feb-26 5:00:00 PM ICT,702.0
26-Feb-26 6:00:00 PM ICT,702.0
26-Feb-26 7:00:00 PM ICT,702.0
26-Feb-26 8:00:00 PM ICT,702.0
26-Feb-26 9:00:00 PM ICT,702.0
26-Feb-26 10:00:00 PM ICT,702.0
26-Feb-26 11:00:00 PM ICT,702.0
27-Feb-26 12:00:00 AM ICT,702.0
27-Feb-26 1:00:00 AM ICT,702.0
27-Feb-26 2:00:00 AM ICT,702.0
27-Feb-26 3:00:00 AM ICT,702.0
27-Feb-26 4:00:00 AM ICT,702.0
27-Feb-26 5:00:00 AM ICT,702.0
27-Feb-26 6:00:00 AM ICT,702.0
27-Feb-26 7:00:00 AM ICT,702.0
27-Feb-26 8:00:00 AM ICT,702.0
27-Feb-26 9:00:00 AM ICT,702.0
27-Feb-26 10:00:00 AM ICT,702.0
27-Feb-26 11:00:00 AM ICT,702.0
27-Feb-26 12:00:00 PM ICT,702.3
27-Feb-26 1:00:00 PM ICT,703.0
27-Feb-26 2:00:00 PM ICT,703.0
27-Feb-26 3:00:00 PM ICT,703.8
27-Feb-26 4:00:00 PM ICT,705.0
27-Feb-26 5:00:00 PM ICT,705.0
27-Feb-26 6:00:00 PM ICT,705.0
27-Feb-26 7:00:00 PM ICT,705.5
27-Feb-26 8:00:00 PM ICT,706.0
27-Feb-26 9:00:00 PM ICT,706.0
27-Feb-26 10:00:00 PM ICT,706.0
27-Feb-26 11:00:00 PM ICT,706.0
28-Feb-26 12:00:00 AM ICT,706.0
28-Feb-26 1:00:00 AM ICT,706.0
28-Feb-26 2:00:00 AM ICT,706.0
28-Feb-26 3:00:00 AM ICT,706.0
28-Feb-26 4:00:00 AM ICT,706.0
28-Feb-26 5:00:00 AM ICT,706.0
28-Feb-26 6:00:00 AM ICT,706.0
28-Feb-26 7:00:00 AM ICT,706.0
28-Feb-26 8:00:00 AM ICT,706.0
28-Feb-26 9:00:00 AM ICT,706.0
28-Feb-26 10:00:00 AM ICT,706.8
28-Feb-26 11:00:00 AM ICT,707.0
28-Feb-26 12:00:00 PM ICT,707.0
28-Feb-26 1:00:00 PM ICT,707.0
28-Feb-26 2:00:00 PM ICT,708.5
28-Feb-26 3:00:00 PM ICT,709.0
28-Feb-26 4:00:00 PM ICT,709.0
28-Feb-26 5:00:00 PM ICT,709.0
28-Feb-26 6:00:00 PM ICT,709.0
28-Feb-26 7:00:00 PM ICT,709.0
28-Feb-26 8:00:00 PM ICT,709.0
28-Feb-26 9:00:00 PM ICT,709.0
28-Feb-26 10:00:00 PM ICT,709.0
28-Feb-26 11:00:00 PM ICT,709.0
01-Mar-26 12:00:00 AM ICT,709.0
01-Mar-26 1:00:00 AM ICT,709.0
01-Mar-26 2:00:00 AM ICT,709.0
01-Mar-26 3:00:00 AM ICT,709.0
01-Mar-26 4:00:00 AM ICT,709.0
01-Mar-26 5:00:00 AM ICT,709.0
01-Mar-26 6:00:00 AM ICT,709.0
01-Mar-26 7:00:00 AM ICT,709.0
01-Mar-26 8:00:00 AM ICT,709.0
01-Mar-26 9:00:00 AM ICT,709.0
01-Mar-26 10:00:00 AM ICT,709.3
01-Mar-26 11:00:00 AM ICT,710.0
01-Mar-26 12:00:00 PM ICT,710.0
01-Mar-26 1:00:00 PM ICT,710.0
01-Mar-26 2:00:00 PM ICT,710.0
01-Mar-26 3:00:00 PM ICT,710.0
01-Mar-26 4:00:00 PM ICT,710.0
01-Mar-26 5:00:00 PM ICT,710.0
01-Mar-26 6:00:00 PM ICT,710.0
01-Mar-26 7:00:00 PM ICT,710.0
01-Mar-26 8:00:00 PM ICT,710.0
01-Mar-26 9:00:00 PM ICT,710.0
01-Mar-26 10:00:00 PM ICT,710.0
01-Mar-26 11:00:00 PM ICT,710.0
02-Mar-26 12:00:00 AM ICT,710.0
02-Mar-26 1:00:00 AM ICT,710.0
02-Mar-26 2:00:00 AM ICT,710.0
02-Mar-26 3:00:00 AM ICT,710.0
02-Mar-26 4:00:00 AM ICT,710.0
02-Mar-26 5:00:00 AM ICT,710.0
02-Mar-26 6:00:00 AM ICT,710.0
02-Mar-26 7:00:00 AM ICT,710.0
02-Mar-26 8:00:00 AM ICT,710.0
02-Mar-26 9:00:00 AM ICT,710.0
02-Mar-26 10:00:00 AM ICT,710.0
02-Mar-26 11:00:00 AM ICT,710.0
02-Mar-26 12:00:00 PM ICT,710.0
02-Mar-26 1:00:00 PM ICT,710.0
02-Mar-26 2:00:00 PM ICT,710.0
02-Mar-26 3:00:00 PM ICT,710.0
02-Mar-26 4:00:00 PM ICT,710.0
02-Mar-26 5:00:00 PM ICT,710.0
02-Mar-26 6:00:00 PM ICT,710.0
02-Mar-26 7:00:00 PM ICT,710.0
02-Mar-26 8:00:00 PM ICT,710.0
02-Mar-26 9:00:00 PM ICT,710.0
02-Mar-26 10:00:00 PM ICT,710.0
02-Mar-26 11:00:00 PM ICT,710.0
03-Mar-26 12:00:00 AM ICT,710.0
03-Mar-26 1:00:00 AM ICT,710.0
03-Mar-26 2:00:00 AM ICT,710.0
03-Mar-26 3:00:00 AM ICT,710.0
03-Mar-26 4:00:00 AM ICT,710.0
03-Mar-26 5:00:00 AM ICT,710.0
03-Mar-26 6:00:00 AM ICT,710.0
03-Mar-26 7:00:00 AM ICT,710.0
03-Mar-26 8:00:00 AM ICT,710.0
03-Mar-26 9:00:00 AM ICT,710.0
03-Mar-26 10:00:00 AM ICT,710.0
03-Mar-26 11:00:00 AM ICT,710.0
03-Mar-26 12:00:00 PM ICT,710.0
03-Mar-26 1:00:00 PM ICT,710.0
03-Mar-26 2:00:00 PM ICT,710.0
03-Mar-26 3:00:00 PM ICT,710.0
03-Mar-26 4:00:00 PM ICT,710.0
03-Mar-26 5:00:00 PM ICT,710.0
03-Mar-26 6:00:00 PM ICT,710.0
03-Mar-26 7:00:00 PM ICT,710.0
03-Mar-26 8:00:00 PM ICT,710.0
03-Mar-26 9:00:00 PM ICT,710.0
03-Mar-26 10:00:00 PM ICT,710.0
03-Mar-26 11:00:00 PM ICT,710.0
04-Mar-26 12:00:00 AM ICT,710.0
04-Mar-26 1:00:00 AM ICT,710.0
04-Mar-26 2:00:00 AM ICT,710.0
04-Mar-26 3:00:00 AM ICT,710.0
04-Mar-26 4:00:00 AM ICT,710.0
04-Mar-26 5:00:00 AM ICT,710.0
04-Mar-26 6:00:00 AM ICT,710.0
04-Mar-26 7:00:00 AM ICT,710.0
04-Mar-26 8:00:00 AM ICT,710.0
04-Mar-26 9:00:00 AM ICT,710.0
04-Mar-26 10:00:00 AM ICT,710.0
04-Mar-26 11:00:00 AM ICT,710.3
04-Mar-26 12:00:00 PM ICT,711.0
04-Mar-26 1:00:00 PM ICT,711.0
04-Mar-26 2:00:00 PM ICT,711.0
04-Mar-26 3:00:00 PM ICT,711.8
04-Mar-26 4:00:00 PM ICT,712.5
04-Mar-26 5:00:00 PM ICT,714.5
04-Mar-26 6:00:00 PM ICT,718.3
04-Mar-26 7:00:00 PM ICT,719.0
04-Mar-26 8:00:00 PM ICT,719.0
04-Mar-26 9:00:00 PM ICT,719.0
04-Mar-26 10:00:00 PM ICT,719.0
04-Mar-26 11:00:00 PM ICT,719.0
05-Mar-26 12:00:00 AM ICT,719.0
05-Mar-26 1:00:00 AM ICT,719.0
05-Mar-26 2:00:00 AM ICT,719.3
05-Mar-26 3:00:00 AM ICT,720.5
05-Mar-26 4:00:00 AM ICT,722.3
05-Mar-26 5:00:00 AM ICT,723.8
05-Mar-26 6:00:00 AM ICT,725.3
05-Mar-26 7:00:00 AM ICT,728.3
05-Mar-26 8:00:00 AM ICT,730.8
05-Mar-26 9:00:00 AM ICT,731.5
05-Mar-26 10:00:00 AM ICT,732.0
05-Mar-26 11:00:00 AM ICT,732.0
05-Mar-26 12:00:00 PM ICT,732.0
05-Mar-26 1:00:00 PM ICT,732.0
05-Mar-26 2:00:00 PM ICT,732.0
05-Mar-26 3:00:00 PM ICT,732.0
05-Mar-26 4:00:00 PM ICT,732.0
05-Mar-26 5:00:00 PM ICT,732.0
05-Mar-26 6:00:00 PM ICT,732.0
05-Mar-26 7:00:00 PM ICT,732.0
05-Mar-26 8:00:00 PM ICT,732.0
05-Mar-26 9:00:00 PM ICT,732.0
05-Mar-26 10:00:00 PM ICT,732.0
05-Mar-26 11:00:00 PM ICT,732.0
06-Mar-26 12:00:00 AM ICT,732.0
06-Mar-26 1:00:00 AM ICT,732.0
06-Mar-26 2:00:00 AM ICT,732.0
06-Mar-26 3:00:00 AM ICT,732.0
06-Mar-26 4:00:00 AM ICT,732.0
06-Mar-26 5:00:00 AM ICT,732.0
06-Mar-26 6:00:00 AM ICT,732.3
06-Mar-26 7:00:00 AM ICT,736.5
06-Mar-26 8:00:00 AM ICT,741.0
06-Mar-26 9:00:00 AM ICT,743.7
06-Mar-26 10:00:00 AM ICT,744.0
06-Mar-26 11:00:00 AM ICT,745.5
06-Mar-26 12:00:00 PM ICT,746.3
06-Mar-26 1:00:00 PM ICT,747.3
06-Mar-26 2:00:00 PM ICT,749.0
06-Mar-26 3:00:00 PM ICT,750.0
06-Mar-26 4:00:00 PM ICT,750.3
06-Mar-26 5:00:00 PM ICT,751.0
06-Mar-26 6:00:00 PM ICT,751.3
06-Mar-26 7:00:00 PM ICT,752.0
06-Mar-26 8:00:00 PM ICT,752.0
06-Mar-26 9:00:00 PM ICT,752.0
06-Mar-26 10:00:00 PM ICT,752.0
06-Mar-26 11:00:00 PM ICT,752.0
07-Mar-26 12:00:00 AM ICT,752.0
07-Mar-26 1:00:00 AM ICT,752.0
07-Mar-26 2:00:00 AM ICT,752.0
07-Mar-26 3:00:00 AM ICT,752.0
07-Mar-26 4:00:00 AM ICT,752.0
07-Mar-26 5:00:00 AM ICT,752.0
07-Mar-26 6:00:00 AM ICT,752.0
07-Mar-26 7:00:00 AM ICT,752.0
07-Mar-26 8:00:00 AM ICT,752.0
07-Mar-26 9:00:00 AM ICT,752.0
07-Mar-26 10:00:00 AM ICT,752.0
07-Mar-26 11:00:00 AM ICT,752.0
07-Mar-26 12:00:00 PM ICT,752.0
07-Mar-26 1:00:00 PM ICT,752.0
07-Mar-26 2:00:00 PM ICT,752.0
07-Mar-26 3:00:00 PM ICT,752.0
07-Mar-26 4:00:00 PM ICT,752.0
07-Mar-26 5:00:00 PM ICT,752.0
07-Mar-26 6:00:00 PM ICT,752.0
07-Mar-26 7:00:00 PM ICT,752.0
07-Mar-26 8:00:00 PM ICT,752.0
07-Mar-26 9:00:00 PM ICT,752.0
07-Mar-26 10:00:00 PM ICT,752.0
07-Mar-26 11:00:00 PM ICT,752.0
08-Mar-26 12:00:00 AM ICT,752.0
08-Mar-26 1:00:00 AM ICT,752.0
08-Mar-26 2:00:00 AM ICT,752.0
08-Mar-26 3:00:00 AM ICT,752.0
08-Mar-26 4:00:00 AM ICT,752.0
08-Mar-26 5:00:00 AM ICT,752.0
08-Mar-26 6:00:00 AM ICT,752.0
08-Mar-26 7:00:00 AM ICT,752.0
08-Mar-26 8:00:00 AM ICT,752.0
08-Mar-26 9:00:00 AM ICT,752.0
08-Mar-26 10:00:00 AM ICT,752.0
08-Mar-26 11:00:00 AM ICT,752.0
08-Mar-26 12:00:00 PM ICT,752.0
08-Mar-26 1:00:00 PM ICT,752.0
08-Mar-26 2:00:00 PM ICT,752.0
08-Mar-26 3:00:00 PM ICT,752.0
08-Mar-26 4:00:00 PM ICT,752.0
08-Mar-26 5:00:00 PM ICT,752.0
08-Mar-26 6:00:00 PM ICT,752.0
08-Mar-26 7:00:00 PM ICT,752.0
08-Mar-26 8:00:00 PM ICT,752.0
08-Mar-26 9:00:00 PM ICT,752.0
08-Mar-26 10:00:00 PM ICT,752.0
08-Mar-26 11:00:00 PM ICT,752.0
09-Mar-26 12:00:00 AM ICT,752.0
09-Mar-26 1:00:00 AM ICT,752.0
09-Mar-26 2:00:00 AM ICT,752.0
09-Mar-26 3:00:00 AM ICT,752.0
09-Mar-26 4:00:00 AM ICT,752.0
09-Mar-26 5:00:00 AM ICT,752.0
09-Mar-26 6:00:00 AM ICT,752.0
09-Mar-26 7:00:00 AM ICT,752.0
09-Mar-26 8:00:00 AM ICT,752.0
09-Mar-26 9:00:00 AM ICT,752.0
09-Mar-26 10:00:00 AM ICT,752.0
09-Mar-26 11:00:00 AM ICT,752.0
09-Mar-26 12:00:00 PM ICT,752.0
09-Mar-26 1:00:00 PM ICT,752.0
09-Mar-26 2:00:00 PM ICT,752.0
09-Mar-26 3:00:00 PM ICT,752.0
09-Mar-26 4:00:00 PM ICT,752.0
09-Mar-26 5:00:00 PM ICT,752.0
09-Mar-26 6:00:00 PM ICT,752.0
09-Mar-26 7:00:00 PM ICT,752.0
09-Mar-26 8:00:00 PM ICT,752.0
09-Mar-26 9:00:00 PM ICT,752.0
09-Mar-26 10:00:00 PM ICT,752.0
09-Mar-26 11:00:00 PM ICT,752.0
10-Mar-26 12:00:00 AM ICT,752.0
10-Mar-26 1:00:00 AM ICT,752.0
10-Mar-26 2:00:00 AM ICT,752.0
10-Mar-26 3:00:00 AM ICT,752.0
10-Mar-26 4:00:00 AM ICT,752.0
10-Mar-26 5:00:00 AM ICT,752.0
10-Mar-26 6:00:00 AM ICT,752.0
10-Mar-26 7:00:00 AM ICT,752.0
10-Mar-26 8:00:00 AM ICT,752.0
10-Mar-26 9:00:00 AM ICT,752.0
10-Mar-26 10:00:00 AM ICT,753.0
10-Mar-26 11:00:00 AM ICT,754.0
10-Mar-26 12:00:00 PM ICT,754.0
10-Mar-26 1:00:00 PM ICT,754.0
10-Mar-26 2:00:00 PM ICT,754.0
10-Mar-26 3:00:00 PM ICT,754.0
10-Mar-26 4:00:00 PM ICT,754.0
10-Mar-26 5:00:00 PM ICT,754.0
10-Mar-26 6:00:00 PM ICT,754.0
10-Mar-26 7:00:00 PM ICT,754.0
10-Mar-26 8:00:00 PM ICT,754.0
10-Mar-26 9:00:00 PM ICT,754.0
10-Mar-26 10:00:00 PM ICT,754.0
10-Mar-26 11:00:00 PM ICT,754.0
11-Mar-26 12:00:00 AM ICT,754.0
11-Mar-26 1:00:00 AM ICT,754.0
11-Mar-26 2:00:00 AM ICT,754.0
11-Mar-26 3:00:00 AM ICT,754.0
11-Mar-26 4:00:00 AM ICT,754.0
11-Mar-26 5:00:00 AM ICT,754.0
11-Mar-26 6:00:00 AM ICT,754.0
11-Mar-26 7:00:00 AM ICT,754.0
11-Mar-26 8:00:00 AM ICT,754.0
11-Mar-26 9:00:00 AM ICT,754.0
11-Mar-26 10:00:00 AM ICT,754.0
11-Mar-26 11:00:00 AM ICT,754.0
11-Mar-26 12:00:00 PM ICT,754.0
11-Mar-26 1:00:00 PM ICT,754.0
11-Mar-26 2:00:00 PM ICT,755.0
11-Mar-26 3:00:00 PM ICT,756.0
11-Mar-26 4:00:00 PM ICT,756.0
11-Mar-26 5:00:00 PM ICT,757.0
11-Mar-26 6:00:00 PM ICT,757.0
11-Mar-26 7:00:00 PM ICT,757.0
11-Mar-26 8:00:00 PM ICT,757.0
11-Mar-26 9:00:00 PM ICT,757.0
11-Mar-26 10:00:00 PM ICT,757.0
11-Mar-26 11:00:00 PM ICT,757.0
12-Mar-26 12:00:00 AM ICT,757.0
12-Mar-26 1:00:00 AM ICT,757.0
12-Mar-26 2:00:00 AM ICT,757.0
12-Mar-26 3:00:00 AM ICT,757.0
12-Mar-26 4:00:00 AM ICT,757.0
12-Mar-26 5:00:00 AM ICT,757.0
12-Mar-26 6:00:00 AM ICT,757.0
12-Mar-26 7:00:00 AM ICT,757.0
12-Mar-26 8:00:00 AM ICT,757.0
12-Mar-26 9:00:00 AM ICT,757.8
12-Mar-26 10:00:00 AM ICT,759.0
12-Mar-26 11:00:00 AM ICT,759.0
12-Mar-26 12:00:00 PM ICT,759.0
12-Mar-26 1:00:00 PM ICT,759.3
12-Mar-26 2:00:00 PM ICT,760.8
12-Mar-26 3:00:00 PM ICT,761.0
12-Mar-26 4:00:00 PM ICT,762.0
12-Mar-26 5:00:00 PM ICT,762.0
12-Mar-26 6:00:00 PM ICT,762.0
12-Mar-26 7:00:00 PM ICT,762.0
12-Mar-26 8:00:00 PM ICT,762.0
12-Mar-26 9:00:00 PM ICT,762.0
12-Mar-26 10:00:00 PM ICT,762.0
12-Mar-26 11:00:00 PM ICT,762.0
13-Mar-26 12:00:00 AM ICT,762.0
13-Mar-26 1:00:00 AM ICT,762.0
13-Mar-26 2:00:00 AM ICT,762.0
13-Mar-26 3:00:00 AM ICT,762.0
13-Mar-26 4:00:00 AM ICT,762.0
13-Mar-26 5:00:00 AM ICT,762.0
13-Mar-26 6:00:00 AM ICT,762.0
13-Mar-26 7:00:00 AM ICT,762.0
13-Mar-26 8:00:00 AM ICT,762.0
13-Mar-26 9:00:00 AM ICT,762.8
13-Mar-26 10:00:00 AM ICT,763.0
13-Mar-26 11:00:00 AM ICT,763.0
13-Mar-26 12:00:00 PM ICT,763.0
13-Mar-26 1:00:00 PM ICT,763.0
13-Mar-26 2:00:00 PM ICT,764.0
13-Mar-26 3:00:00 PM ICT,764.0
13-Mar-26 4:00:00 PM ICT,764.8
13-Mar-26 5:00:00 PM ICT,765.0
13-Mar-26 6:00:00 PM ICT,765.0
13-Mar-26 7:00:00 PM ICT,765.0
13-Mar-26 8:00:00 PM ICT,765.0
13-Mar-26 9:00:00 PM ICT,765.0
13-Mar-26 10:00:00 PM ICT,765.0
13-Mar-26 11:00:00 PM ICT,765.0
14-Mar-26 12:00:00 AM ICT,765.0
14-Mar-26 1:00:00 AM ICT,765.0
14-Mar-26 2:00:00 AM ICT,765.0
14-Mar-26 3:00:00 AM ICT,765.0
14-Mar-26 4:00:00 AM ICT,765.0
14-Mar-26 5:00:00 AM ICT,765.0
14-Mar-26 6:00:00 AM ICT,765.0
14-Mar-26 7:00:00 AM ICT,765.0
14-Mar-26 8:00:00 AM ICT,765.0
14-Mar-26 9:00:00 AM ICT,765.0
14-Mar-26 10:00:00 AM ICT,766.3
14-Mar-26 11:00:00 AM ICT,767.0
14-Mar-26 12:00:00 PM ICT,767.3
14-Mar-26 1:00:00 PM ICT,768.5
14-Mar-26 2:00:00 PM ICT,769.0
14-Mar-26 3:00:00 PM ICT,769.0
14-Mar-26 4:00:00 PM ICT,769.0
14-Mar-26 5:00:00 PM ICT,769.0
14-Mar-26 6:00:00 PM ICT,769.0
14-Mar-26 7:00:00 PM ICT,769.0
14-Mar-26 8:00:00 PM ICT,769.0
14-Mar-26 9:00:00 PM ICT,769.0
14-Mar-26 10:00:00 PM ICT,769.0
14-Mar-26 11:00:00 PM ICT,769.0
15-Mar-26 12:00:00 AM ICT,769.0
15-Mar-26 1:00:00 AM ICT,769.0
15-Mar-26 2:00:00 AM ICT,769.0
15-Mar-26 3:00:00 AM ICT,769.0
15-Mar-26 4:00:00 AM ICT,769.0
15-Mar-26 5:00:00 AM ICT,769.0
15-Mar-26 6:00:00 AM ICT,769.0
15-Mar-26 7:00:00 AM ICT,769.0
15-Mar-26 8:00:00 AM ICT,769.0
15-Mar-26 9:00:00 AM ICT,769.0
15-Mar-26 10:00:00 AM ICT,769.0
15-Mar-26 11:00:00 AM ICT,769.0
15-Mar-26 12:00:00 PM ICT,769.0
15-Mar-26 1:00:00 PM ICT,769.0
15-Mar-26 2:00:00 PM ICT,769.0
15-Mar-26 3:00:00 PM ICT,769.0
15-Mar-26 4:00:00 PM ICT,769.0
15-Mar-26 5:00:00 PM ICT,769.0
15-Mar-26 6:00:00 PM ICT,769.0
15-Mar-26 7:00:00 PM ICT,769.0
15-Mar-26 8:00:00 PM ICT,769.0
15-Mar-26 9:00:00 PM ICT,769.0
15-Mar-26 10:00:00 PM ICT,769.0
15-Mar-26 11:00:00 PM ICT,769.0
16-Mar-26 12:00:00 AM ICT,769.0
16-Mar-26 1:00:00 AM ICT,769.0
16-Mar-26 2:00:00 AM ICT,769.0
16-Mar-26 3:00:00 AM ICT,769.0
16-Mar-26 4:00:00 AM ICT,769.0
16-Mar-26 5:00:00 AM ICT,769.0
16-Mar-26 6:00:00 AM ICT,769.0
16-Mar-26 7:00:00 AM ICT,769.0
16-Mar-26 8:00:00 AM ICT,769.0
16-Mar-26 9:00:00 AM ICT,769.0
16-Mar-26 10:00:00 AM ICT,769.0
16-Mar-26 11:00:00 AM ICT,769.0
16-Mar-26 12:00:00 PM ICT,769.0
16-Mar-26 1:00:00 PM ICT,769.0
16-Mar-26 2:00:00 PM ICT,770.5
16-Mar-26 3:00:00 PM ICT,775.5
16-Mar-26 4:00:00 PM ICT,777.0
16-Mar-26 5:00:00 PM ICT,777.0
16-Mar-26 6:00:00 PM ICT,777.0
16-Mar-26 7:00:00 PM ICT,777.0
16-Mar-26 8:00:00 PM ICT,777.0
16-Mar-26 9:00:00 PM ICT,777.0
16-Mar-26 10:00:00 PM ICT,777.0
16-Mar-26 11:00:00 PM ICT,777.0
17-Mar-26 12:00:00 AM ICT,777.0
17-Mar-26 1:00:00 AM ICT,777.0
17-Mar-26 2:00:00 AM ICT,777.0
17-Mar-26 3:00:00 AM ICT,777.0
17-Mar-26 4:00:00 AM ICT,777.0
17-Mar-26 5:00:00 AM ICT,777.0
17-Mar-26 6:00:00 AM ICT,777.0
17-Mar-26 7:00:00 AM ICT,777.0
17-Mar-26 8:00:00 AM ICT,777.0
17-Mar-26 9:00:00 AM ICT,777.0
17-Mar-26 10:00:00 AM ICT,777.0
17-Mar-26 11:00:00 AM ICT,777.0
17-Mar-26 12:00:00 PM ICT,777.0
17-Mar-26 1:00:00 PM ICT,777.0
17-Mar-26 2:00:00 PM ICT,777.0
17-Mar-26 3:00:00 PM ICT,777.0
17-Mar-26 4:00:00 PM ICT,777.0
17-Mar-26 5:00:00 PM ICT,777.0
17-Mar-26 6:00:00 PM ICT,777.0
17-Mar-26 7:00:00 PM ICT,777.0
17-Mar-26 8:00:00 PM ICT,777.0
17-Mar-26 9:00:00 PM ICT,777.0
17-Mar-26 10:00:00 PM ICT,777.0
17-Mar-26 11:00:00 PM ICT,777.0
18-Mar-26 12:00:00 AM ICT,777.0
18-Mar-26 1:00:00 AM ICT,777.0
18-Mar-26 2:00:00 AM ICT,777.0
18-Mar-26 3:00:00 AM ICT,777.0
18-Mar-26 4:00:00 AM ICT,777.0
18-Mar-26 5:00:00 AM ICT,777.0
18-Mar-26 6:00:00 AM ICT,777.0
18-Mar-26 7:00:00 AM ICT,777.0
18-Mar-26 8:00:00 AM ICT,777.0
18-Mar-26 9:00:00 AM ICT,777.0
18-Mar-26 10:00:00 AM ICT,777.0
18-Mar-26 11:00:00 AM ICT,777.0
18-Mar-26 12:00:00 PM ICT,777.0
18-Mar-26 1:00:00 PM ICT,777.0
18-Mar-26 2:00:00 PM ICT,777.0
18-Mar-26 3:00:00 PM ICT,777.0