Timestamp,RES102ROWaterSupply_ResCl2(mg)
09-Feb-26 1:30:00 PM ICT,0.1
09-Feb-26 2:00:00 PM ICT,0.1
09-Feb-26 2:30:00 PM ICT,0.1
09-Feb-26 3:00:00 PM ICT,0.1
09-Feb-26 3:30:00 PM ICT,0.1
09-Feb-26 4:00:00 PM ICT,0.0
09-Feb-26 4:30:00 PM ICT,0.0
09-Feb-26 5:00:00 PM ICT,0.0
09-Feb-26 5:30:00 PM ICT,0.0
09-Feb-26 6:00:00 PM ICT,0.0
09-Feb-26 6:30:00 PM ICT,0.0
09-Feb-26 7:00:00 PM ICT,0.0
09-Feb-26 7:30:00 PM ICT,0.0
09-Feb-26 8:00:00 PM ICT,0.0
09-Feb-26 8:30:00 PM ICT,0.0
09-Feb-26 9:00:00 PM ICT,0.0
09-Feb-26 9:30:00 PM ICT,0.0
09-Feb-26 10:00:00 PM ICT,0.0
09-Feb-26 10:30:00 PM ICT,0.0
09-Feb-26 11:00:00 PM ICT,0.0
09-Feb-26 11:30:00 PM ICT,0.0
10-Feb-26 12:00:00 AM ICT,0.0
10-Feb-26 12:30:00 AM ICT,0.0
10-Feb-26 1:00:00 AM ICT,0.0
10-Feb-26 1:30:00 AM ICT,0.0
10-Feb-26 2:00:00 AM ICT,0.0
10-Feb-26 2:30:00 AM ICT,0.0
10-Feb-26 3:00:00 AM ICT,0.0
10-Feb-26 3:30:00 AM ICT,0.0
10-Feb-26 4:00:00 AM ICT,0.0
10-Feb-26 4:30:00 AM ICT,0.0
10-Feb-26 5:00:00 AM ICT,0.0
10-Feb-26 5:30:00 AM ICT,0.0
10-Feb-26 6:00:00 AM ICT,0.0
10-Feb-26 6:30:00 AM ICT,0.0
10-Feb-26 7:00:00 AM ICT,0.0
10-Feb-26 7:30:00 AM ICT,0.0
10-Feb-26 8:00:00 AM ICT,0.0
10-Feb-26 8:30:00 AM ICT,0.0
10-Feb-26 9:00:00 AM ICT,0.0
10-Feb-26 9:30:00 AM ICT,0.0
10-Feb-26 10:00:00 AM ICT,0.0
10-Feb-26 10:30:00 AM ICT,0.0
10-Feb-26 11:00:00 AM ICT,0.0
10-Feb-26 11:30:00 AM ICT,0.0
10-Feb-26 12:00:00 PM ICT,0.0
10-Feb-26 12:30:00 PM ICT,0.0
10-Feb-26 1:00:00 PM ICT,0.0
10-Feb-26 1:30:00 PM ICT,0.0
10-Feb-26 2:00:00 PM ICT,0.0
10-Feb-26 2:30:00 PM ICT,0.0
10-Feb-26 3:00:00 PM ICT,0.0
10-Feb-26 3:30:00 PM ICT,0.0
10-Feb-26 4:00:00 PM ICT,0.0
10-Feb-26 4:30:00 PM ICT,0.0
10-Feb-26 5:00:00 PM ICT,0.0
10-Feb-26 5:30:00 PM ICT,0.0
10-Feb-26 6:00:00 PM ICT,0.0
10-Feb-26 6:30:00 PM ICT,0.0
10-Feb-26 7:00:00 PM ICT,0.0
10-Feb-26 7:30:00 PM ICT,0.0
10-Feb-26 8:00:00 PM ICT,0.0
10-Feb-26 8:30:00 PM ICT,0.0
10-Feb-26 9:00:00 PM ICT,0.0
10-Feb-26 9:30:00 PM ICT,0.0
10-Feb-26 10:00:00 PM ICT,0.0
10-Feb-26 10:30:00 PM ICT,0.0
10-Feb-26 11:00:00 PM ICT,0.0
10-Feb-26 11:30:00 PM ICT,0.0
11-Feb-26 12:00:00 AM ICT,0.0
11-Feb-26 12:30:00 AM ICT,0.0
11-Feb-26 1:00:00 AM ICT,0.0
11-Feb-26 1:30:00 AM ICT,0.0
11-Feb-26 2:00:00 AM ICT,0.0
11-Feb-26 2:30:00 AM ICT,0.0
11-Feb-26 3:00:00 AM ICT,0.0
11-Feb-26 3:30:00 AM ICT,0.0
11-Feb-26 4:00:00 AM ICT,0.0
11-Feb-26 4:30:00 AM ICT,0.0
11-Feb-26 5:00:00 AM ICT,0.0
11-Feb-26 5:30:00 AM ICT,0.0
11-Feb-26 6:00:00 AM ICT,0.0
11-Feb-26 6:30:00 AM ICT,0.0
11-Feb-26 7:00:00 AM ICT,0.0
11-Feb-26 7:30:00 AM ICT,0.0
11-Feb-26 8:00:00 AM ICT,0.0
11-Feb-26 8:30:00 AM ICT,0.0
11-Feb-26 9:00:00 AM ICT,0.0
11-Feb-26 9:30:00 AM ICT,0.0
11-Feb-26 10:00:00 AM ICT,0.0
11-Feb-26 10:30:00 AM ICT,0.0
11-Feb-26 11:00:00 AM ICT,0.0
11-Feb-26 11:30:00 AM ICT,0.0
11-Feb-26 12:00:00 PM ICT,0.0
11-Feb-26 12:30:00 PM ICT,0.0
11-Feb-26 1:00:00 PM ICT,0.0
11-Feb-26 1:30:00 PM ICT,0.0
11-Feb-26 2:00:00 PM ICT,0.0
11-Feb-26 2:30:00 PM ICT,0.0
11-Feb-26 3:00:00 PM ICT,0.0
11-Feb-26 3:30:00 PM ICT,0.0
11-Feb-26 4:00:00 PM ICT,0.0
11-Feb-26 4:30:00 PM ICT,0.0
11-Feb-26 5:00:00 PM ICT,0.0
11-Feb-26 5:30:00 PM ICT,0.0
11-Feb-26 6:00:00 PM ICT,0.0
11-Feb-26 6:30:00 PM ICT,0.0
11-Feb-26 7:00:00 PM ICT,0.0
11-Feb-26 7:30:00 PM ICT,0.0
11-Feb-26 8:00:00 PM ICT,0.0
11-Feb-26 8:30:00 PM ICT,0.0
11-Feb-26 9:00:00 PM ICT,0.0
11-Feb-26 9:30:00 PM ICT,0.0
11-Feb-26 10:00:00 PM ICT,0.0
11-Feb-26 10:30:00 PM ICT,0.0
11-Feb-26 11:00:00 PM ICT,0.0
11-Feb-26 11:30:00 PM ICT,0.0
12-Feb-26 12:00:00 AM ICT,0.0
12-Feb-26 12:30:00 AM ICT,0.0
12-Feb-26 1:00:00 AM ICT,0.0
12-Feb-26 1:30:00 AM ICT,0.0
12-Feb-26 2:00:00 AM ICT,0.0
12-Feb-26 2:30:00 AM ICT,0.0
12-Feb-26 3:00:00 AM ICT,0.0
12-Feb-26 3:30:00 AM ICT,0.0
12-Feb-26 4:00:00 AM ICT,0.0
12-Feb-26 4:30:00 AM ICT,0.0
12-Feb-26 5:00:00 AM ICT,0.0
12-Feb-26 5:30:00 AM ICT,0.0
12-Feb-26 6:00:00 AM ICT,0.0
12-Feb-26 6:30:00 AM ICT,0.0
12-Feb-26 7:00:00 AM ICT,0.6
12-Feb-26 7:30:00 AM ICT,0.4
12-Feb-26 8:00:00 AM ICT,0.0
12-Feb-26 8:30:00 AM ICT,0.0
12-Feb-26 9:00:00 AM ICT,0.0
12-Feb-26 9:30:00 AM ICT,0.0
12-Feb-26 10:00:00 AM ICT,0.0
12-Feb-26 10:30:00 AM ICT,0.0
12-Feb-26 11:00:00 AM ICT,0.0
12-Feb-26 11:30:00 AM ICT,0.0
12-Feb-26 12:00:00 PM ICT,0.0
12-Feb-26 12:30:00 PM ICT,0.0
12-Feb-26 1:00:00 PM ICT,0.0
12-Feb-26 1:30:00 PM ICT,0.0
12-Feb-26 2:00:00 PM ICT,0.0
12-Feb-26 2:30:00 PM ICT,0.0
12-Feb-26 3:00:00 PM ICT,0.0
12-Feb-26 3:30:00 PM ICT,2.5
12-Feb-26 4:00:00 PM ICT,1.9
12-Feb-26 4:30:00 PM ICT,0.8
12-Feb-26 5:00:00 PM ICT,0.6
12-Feb-26 5:30:00 PM ICT,0.3
12-Feb-26 6:00:00 PM ICT,0.1
12-Feb-26 6:30:00 PM ICT,0.0
12-Feb-26 7:00:00 PM ICT,0.0
12-Feb-26 7:30:00 PM ICT,0.0
12-Feb-26 8:00:00 PM ICT,0.0
12-Feb-26 8:30:00 PM ICT,0.0
12-Feb-26 9:00:00 PM ICT,0.0
12-Feb-26 9:30:00 PM ICT,0.0
12-Feb-26 10:00:00 PM ICT,0.0
12-Feb-26 10:30:00 PM ICT,0.0
12-Feb-26 11:00:00 PM ICT,0.0
12-Feb-26 11:30:00 PM ICT,0.0
13-Feb-26 12:00:00 AM ICT,0.0
13-Feb-26 12:30:00 AM ICT,0.0
13-Feb-26 1:00:00 AM ICT,0.0
13-Feb-26 1:30:00 AM ICT,0.0
13-Feb-26 2:00:00 AM ICT,0.0
13-Feb-26 2:30:00 AM ICT,0.0
13-Feb-26 3:00:00 AM ICT,0.0
13-Feb-26 3:30:00 AM ICT,0.0
13-Feb-26 4:00:00 AM ICT,0.0
13-Feb-26 4:30:00 AM ICT,0.0
13-Feb-26 5:00:00 AM ICT,0.0
13-Feb-26 5:30:00 AM ICT,0.0
13-Feb-26 6:00:00 AM ICT,0.0
13-Feb-26 6:30:00 AM ICT,0.0
13-Feb-26 7:00:00 AM ICT,0.0
13-Feb-26 7:30:00 AM ICT,0.0
13-Feb-26 8:00:00 AM ICT,0.0
13-Feb-26 8:30:00 AM ICT,0.0
13-Feb-26 9:00:00 AM ICT,0.0
13-Feb-26 9:30:00 AM ICT,0.0
13-Feb-26 10:00:00 AM ICT,0.0
13-Feb-26 10:30:00 AM ICT,0.0
13-Feb-26 11:00:00 AM ICT,0.0
13-Feb-26 11:30:00 AM ICT,0.0
13-Feb-26 12:00:00 PM ICT,0.0
13-Feb-26 12:30:00 PM ICT,0.0
13-Feb-26 1:00:00 PM ICT,2.1
13-Feb-26 1:30:00 PM ICT,3.5
13-Feb-26 2:00:00 PM ICT,8.1
13-Feb-26 2:30:00 PM ICT,0.2
13-Feb-26 3:00:00 PM ICT,0.0
13-Feb-26 3:30:00 PM ICT,0.0
13-Feb-26 4:00:00 PM ICT,0.0
13-Feb-26 4:30:00 PM ICT,0.1
13-Feb-26 5:00:00 PM ICT,0.1
13-Feb-26 5:30:00 PM ICT,0.1
13-Feb-26 6:00:00 PM ICT,0.1
13-Feb-26 6:30:00 PM ICT,0.1
13-Feb-26 7:00:00 PM ICT,0.1
13-Feb-26 7:30:00 PM ICT,0.1
13-Feb-26 8:00:00 PM ICT,0.1
13-Feb-26 8:30:00 PM ICT,0.1
13-Feb-26 9:00:00 PM ICT,0.0
13-Feb-26 9:30:00 PM ICT,0.0
13-Feb-26 10:00:00 PM ICT,0.0
13-Feb-26 10:30:00 PM ICT,0.0
13-Feb-26 11:00:00 PM ICT,0.0
13-Feb-26 11:30:00 PM ICT,0.0
14-Feb-26 12:00:00 AM ICT,0.0
14-Feb-26 12:30:00 AM ICT,0.0
14-Feb-26 1:00:00 AM ICT,0.0
14-Feb-26 1:30:00 AM ICT,0.0
14-Feb-26 2:00:00 AM ICT,0.0
14-Feb-26 2:30:00 AM ICT,0.0
14-Feb-26 3:00:00 AM ICT,0.0
14-Feb-26 3:30:00 AM ICT,0.0
14-Feb-26 4:00:00 AM ICT,0.0
14-Feb-26 4:30:00 AM ICT,0.0
14-Feb-26 5:00:00 AM ICT,0.0
14-Feb-26 5:30:00 AM ICT,0.0
14-Feb-26 6:00:00 AM ICT,0.0
14-Feb-26 6:30:00 AM ICT,0.0
14-Feb-26 7:00:00 AM ICT,0.0
14-Feb-26 7:30:00 AM ICT,0.0
14-Feb-26 8:00:00 AM ICT,0.0
14-Feb-26 8:30:00 AM ICT,0.0
14-Feb-26 9:00:00 AM ICT,0.0
14-Feb-26 9:30:00 AM ICT,0.0
14-Feb-26 10:00:00 AM ICT,0.0
14-Feb-26 10:30:00 AM ICT,0.1
14-Feb-26 11:00:00 AM ICT,0.0
14-Feb-26 11:30:00 AM ICT,0.4
14-Feb-26 12:00:00 PM ICT,4.0
14-Feb-26 12:30:00 PM ICT,0.2
14-Feb-26 1:00:00 PM ICT,0.3
14-Feb-26 1:30:00 PM ICT,0.2
14-Feb-26 2:00:00 PM ICT,0.1
14-Feb-26 2:30:00 PM ICT,0.1
14-Feb-26 3:00:00 PM ICT,0.1
14-Feb-26 3:30:00 PM ICT,0.1
14-Feb-26 4:00:00 PM ICT,0.1
14-Feb-26 4:30:00 PM ICT,0.1
14-Feb-26 5:00:00 PM ICT,0.1
14-Feb-26 5:30:00 PM ICT,0.1
14-Feb-26 6:00:00 PM ICT,0.1
14-Feb-26 6:30:00 PM ICT,0.1
14-Feb-26 7:00:00 PM ICT,0.1
14-Feb-26 7:30:00 PM ICT,0.1
14-Feb-26 8:00:00 PM ICT,0.1
14-Feb-26 8:30:00 PM ICT,0.1
14-Feb-26 9:00:00 PM ICT,0.1
14-Feb-26 9:30:00 PM ICT,0.1
14-Feb-26 10:00:00 PM ICT,0.1
14-Feb-26 10:30:00 PM ICT,0.1
14-Feb-26 11:00:00 PM ICT,0.1
14-Feb-26 11:30:00 PM ICT,0.1
15-Feb-26 12:00:00 AM ICT,0.1
15-Feb-26 12:30:00 AM ICT,0.1
15-Feb-26 1:00:00 AM ICT,0.1
15-Feb-26 1:30:00 AM ICT,0.1
15-Feb-26 2:00:00 AM ICT,0.1
15-Feb-26 2:30:00 AM ICT,0.1
15-Feb-26 3:00:00 AM ICT,0.1
15-Feb-26 3:30:00 AM ICT,0.1
15-Feb-26 4:00:00 AM ICT,0.1
15-Feb-26 4:30:00 AM ICT,0.1
15-Feb-26 5:00:00 AM ICT,0.1
15-Feb-26 5:30:00 AM ICT,0.1
15-Feb-26 6:00:00 AM ICT,0.1
15-Feb-26 6:30:00 AM ICT,0.1
15-Feb-26 7:00:00 AM ICT,0.1
15-Feb-26 7:30:00 AM ICT,0.1
15-Feb-26 8:00:00 AM ICT,0.1
15-Feb-26 8:30:00 AM ICT,0.1
15-Feb-26 9:00:00 AM ICT,0.1
15-Feb-26 9:30:00 AM ICT,0.0
15-Feb-26 10:00:00 AM ICT,0.0
15-Feb-26 10:30:00 AM ICT,0.0
15-Feb-26 11:00:00 AM ICT,0.0
15-Feb-26 11:30:00 AM ICT,0.0
15-Feb-26 12:00:00 PM ICT,0.0
15-Feb-26 12:30:00 PM ICT,0.0
15-Feb-26 1:00:00 PM ICT,0.0
15-Feb-26 1:30:00 PM ICT,0.0
15-Feb-26 2:00:00 PM ICT,0.0
15-Feb-26 2:30:00 PM ICT,0.0
15-Feb-26 3:00:00 PM ICT,0.3
15-Feb-26 3:30:00 PM ICT,0.1
15-Feb-26 4:00:00 PM ICT,0.0
15-Feb-26 4:30:00 PM ICT,0.0
15-Feb-26 5:00:00 PM ICT,0.0
15-Feb-26 5:30:00 PM ICT,0.0
15-Feb-26 6:00:00 PM ICT,0.0
15-Feb-26 6:30:00 PM ICT,0.0
15-Feb-26 7:00:00 PM ICT,0.0
15-Feb-26 7:30:00 PM ICT,0.0
15-Feb-26 8:00:00 PM ICT,0.0
15-Feb-26 8:30:00 PM ICT,0.0
15-Feb-26 9:00:00 PM ICT,0.0
15-Feb-26 9:30:00 PM ICT,0.0
15-Feb-26 10:00:00 PM ICT,0.0
15-Feb-26 10:30:00 PM ICT,0.0
15-Feb-26 11:00:00 PM ICT,0.0
15-Feb-26 11:30:00 PM ICT,0.0
16-Feb-26 12:00:00 AM ICT,0.0
16-Feb-26 12:30:00 AM ICT,0.0
16-Feb-26 1:00:00 AM ICT,0.0
16-Feb-26 1:30:00 AM ICT,0.0
16-Feb-26 2:00:00 AM ICT,0.0
16-Feb-26 2:30:00 AM ICT,0.0
16-Feb-26 3:00:00 AM ICT,0.0
16-Feb-26 3:30:00 AM ICT,0.0
16-Feb-26 4:00:00 AM ICT,0.0
16-Feb-26 4:30:00 AM ICT,0.0
16-Feb-26 5:00:00 AM ICT,0.0
16-Feb-26 5:30:00 AM ICT,0.0
16-Feb-26 6:00:00 AM ICT,0.2
16-Feb-26 6:30:00 AM ICT,0.4
16-Feb-26 7:00:00 AM ICT,0.5
16-Feb-26 7:30:00 AM ICT,0.9
16-Feb-26 8:00:00 AM ICT,2.2
16-Feb-26 8:30:00 AM ICT,4.6
16-Feb-26 9:00:00 AM ICT,1.0
16-Feb-26 9:30:00 AM ICT,5.5
16-Feb-26 10:00:00 AM ICT,0.4
16-Feb-26 10:30:00 AM ICT,4.0
16-Feb-26 11:00:00 AM ICT,3.7
16-Feb-26 11:30:00 AM ICT,0.1
16-Feb-26 12:00:00 PM ICT,5.3
16-Feb-26 12:30:00 PM ICT,1.1
16-Feb-26 1:00:00 PM ICT,2.6
16-Feb-26 1:30:00 PM ICT,4.3
16-Feb-26 2:00:00 PM ICT,3.2
16-Feb-26 2:30:00 PM ICT,1.2
16-Feb-26 3:00:00 PM ICT,4.5
16-Feb-26 3:30:00 PM ICT,3.1
16-Feb-26 4:00:00 PM ICT,0.7
16-Feb-26 4:30:00 PM ICT,4.4
16-Feb-26 5:00:00 PM ICT,2.3
16-Feb-26 5:30:00 PM ICT,0.5
16-Feb-26 6:00:00 PM ICT,0.4
16-Feb-26 6:30:00 PM ICT,0.4
16-Feb-26 7:00:00 PM ICT,0.4
16-Feb-26 7:30:00 PM ICT,0.4
16-Feb-26 8:00:00 PM ICT,0.4
16-Feb-26 8:30:00 PM ICT,0.3
16-Feb-26 9:00:00 PM ICT,0.3
16-Feb-26 9:30:00 PM ICT,0.3
16-Feb-26 10:00:00 PM ICT,0.3
16-Feb-26 10:30:00 PM ICT,0.3
16-Feb-26 11:00:00 PM ICT,1.3
16-Feb-26 11:30:00 PM ICT,0.3
17-Feb-26 12:00:00 AM ICT,0.9
17-Feb-26 12:30:00 AM ICT,0.6
17-Feb-26 1:00:00 AM ICT,0.9
17-Feb-26 1:30:00 AM ICT,0.3
17-Feb-26 2:00:00 AM ICT,0.8
17-Feb-26 2:30:00 AM ICT,0.5
17-Feb-26 3:00:00 AM ICT,0.5
17-Feb-26 3:30:00 AM ICT,0.4
17-Feb-26 4:00:00 AM ICT,0.4
17-Feb-26 4:30:00 AM ICT,0.2
17-Feb-26 5:00:00 AM ICT,1.4
17-Feb-26 5:30:00 AM ICT,0.3
17-Feb-26 6:00:00 AM ICT,1.0
17-Feb-26 6:30:00 AM ICT,0.5
17-Feb-26 7:00:00 AM ICT,1.9
17-Feb-26 7:30:00 AM ICT,2.3
17-Feb-26 8:00:00 AM ICT,1.3
17-Feb-26 8:30:00 AM ICT,10.0
17-Feb-26 9:00:00 AM ICT,9.6
17-Feb-26 9:30:00 AM ICT,6.1
17-Feb-26 10:00:00 AM ICT,2.6
17-Feb-26 10:30:00 AM ICT,1.5
17-Feb-26 11:00:00 AM ICT,1.8
17-Feb-26 11:30:00 AM ICT,2.0
17-Feb-26 12:00:00 PM ICT,2.0
17-Feb-26 12:30:00 PM ICT,2.0
17-Feb-26 1:00:00 PM ICT,2.1
17-Feb-26 1:30:00 PM ICT,2.1
17-Feb-26 2:00:00 PM ICT,2.1
17-Feb-26 2:30:00 PM ICT,2.1
17-Feb-26 3:00:00 PM ICT,2.1
17-Feb-26 3:30:00 PM ICT,2.2
17-Feb-26 4:00:00 PM ICT,2.2
17-Feb-26 4:30:00 PM ICT,2.2
17-Feb-26 5:00:00 PM ICT,2.1
17-Feb-26 5:30:00 PM ICT,2.1
17-Feb-26 6:00:00 PM ICT,2.1
17-Feb-26 6:30:00 PM ICT,2.1
17-Feb-26 7:00:00 PM ICT,2.1
17-Feb-26 7:30:00 PM ICT,2.2
17-Feb-26 8:00:00 PM ICT,1.1
17-Feb-26 8:30:00 PM ICT,1.0
17-Feb-26 9:00:00 PM ICT,1.0
17-Feb-26 9:30:00 PM ICT,0.9
17-Feb-26 10:00:00 PM ICT,0.8
17-Feb-26 10:30:00 PM ICT,0.9
17-Feb-26 11:00:00 PM ICT,0.7
17-Feb-26 11:30:00 PM ICT,0.8
18-Feb-26 12:00:00 AM ICT,0.9
18-Feb-26 12:30:00 AM ICT,0.6
18-Feb-26 1:00:00 AM ICT,0.8
18-Feb-26 1:30:00 AM ICT,0.9
18-Feb-26 2:00:00 AM ICT,0.9
18-Feb-26 2:30:00 AM ICT,0.6
18-Feb-26 3:00:00 AM ICT,0.4
18-Feb-26 3:30:00 AM ICT,0.6
18-Feb-26 4:00:00 AM ICT,0.7
18-Feb-26 4:30:00 AM ICT,0.7
18-Feb-26 5:00:00 AM ICT,0.8
18-Feb-26 5:30:00 AM ICT,0.8
18-Feb-26 6:00:00 AM ICT,0.8
18-Feb-26 6:30:00 AM ICT,0.8
18-Feb-26 7:00:00 AM ICT,0.8
18-Feb-26 7:30:00 AM ICT,0.8
18-Feb-26 8:00:00 AM ICT,0.8
18-Feb-26 8:30:00 AM ICT,0.8
18-Feb-26 9:00:00 AM ICT,0.5
18-Feb-26 9:30:00 AM ICT,0.1
18-Feb-26 10:00:00 AM ICT,5.4
18-Feb-26 10:30:00 AM ICT,3.0
18-Feb-26 11:00:00 AM ICT,1.3
18-Feb-26 11:30:00 AM ICT,6.5
18-Feb-26 12:00:00 PM ICT,0.3
18-Feb-26 12:30:00 PM ICT,6.0
18-Feb-26 1:00:00 PM ICT,2.7
18-Feb-26 1:30:00 PM ICT,1.8
18-Feb-26 2:00:00 PM ICT,6.5
18-Feb-26 2:30:00 PM ICT,0.4
18-Feb-26 3:00:00 PM ICT,6.6
18-Feb-26 3:30:00 PM ICT,1.9
18-Feb-26 4:00:00 PM ICT,2.7
18-Feb-26 4:30:00 PM ICT,6.1
18-Feb-26 5:00:00 PM ICT,0.3
18-Feb-26 5:30:00 PM ICT,2.5
18-Feb-26 6:00:00 PM ICT,3.4
18-Feb-26 6:30:00 PM ICT,0.2
18-Feb-26 7:00:00 PM ICT,7.1
18-Feb-26 7:30:00 PM ICT,4.4
18-Feb-26 8:00:00 PM ICT,0.4
18-Feb-26 8:30:00 PM ICT,3.7
18-Feb-26 9:00:00 PM ICT,7.2
18-Feb-26 9:30:00 PM ICT,0.8
18-Feb-26 10:00:00 PM ICT,1.3
18-Feb-26 10:30:00 PM ICT,9.5
18-Feb-26 11:00:00 PM ICT,1.8
18-Feb-26 11:30:00 PM ICT,0.1
19-Feb-26 12:00:00 AM ICT,8.3
19-Feb-26 12:30:00 AM ICT,3.3
19-Feb-26 1:00:00 AM ICT,0.3
19-Feb-26 1:30:00 AM ICT,6.3
19-Feb-26 2:00:00 AM ICT,6.0
19-Feb-26 2:30:00 AM ICT,0.4
19-Feb-26 3:00:00 AM ICT,3.4
19-Feb-26 3:30:00 AM ICT,7.1
19-Feb-26 4:00:00 AM ICT,0.7
19-Feb-26 4:30:00 AM ICT,1.1
19-Feb-26 5:00:00 AM ICT,9.2
